,Track Name,Artists,Album Name,Album ID,Track ID,Popularity,Release Date,Duration (ms),Explicit,External URLs,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo
36,Sorry,"Alan Walker, ISÁK",World Of Walker,3KrkQ77DF9OUB0aOzKFYOF,6k1Q8mNcA2jFH0uv5B6g9G,59,2021-11-26,165388,False,https://open.spotify.com/track/6k1Q8mNcA2jFH0uv5B6g9G,0.542,0.561,5,-7.029,0,0.0485,0.437,0.0704,0.135,0.183,175.998
37,Land Of The Heroes (Arabic Version),"Alan Walker, Sophie Stray, Zena Emad",Land Of The Heroes (Arabic Version),0OZ5oCTYCP4DLByyJtG98x,2ZE4lde5AU8RFCi8nH3WCn,62,2023-08-30,173253,False,https://open.spotify.com/track/2ZE4lde5AU8RFCi8nH3WCn,0.513,0.836,11,-7.58,0,0.0714,0.022,0.00679,0.0962,0.338,128.068
38,Space Melody (Edward Artemyev) (feat. Leony),"VIZE, Alan Walker, Edward Artemyev, Leony",Space Melody (Edward Artemyev) (feat. Leony),2KQatLV1j4JssrVeVnvf2K,0FRavXSn6XmeItbuJR3VrR,60,2020-12-11,180152,False,https://open.spotify.com/track/0FRavXSn6XmeItbuJR3VrR,0.898,0.759,7,-4.942,1,0.114,0.227,0.00102,0.104,0.24,127.966
39,Blue,"Alan Walker, Ina Wroldsen",Walkerverse Pt. I & II,6kbiBMllsbGVYMAy8YJKs9,2DwNvCKsQLtLILczk3I9bA,58,2022-11-25,157566,False,https://open.spotify.com/track/2DwNvCKsQLtLILczk3I9bA,0.492,0.848,8,-6.718,0,0.0594,0.00318,0.000139,0.0665,0.49,180.015
40,Heading Home,"Alan Walker, Ruben",Heading Home,3vZaa7OReXh9JIwfq1nWcD,22O2Zdfj3jnJZDSzlDMAJp,58,2020-04-01,184889,False,https://open.spotify.com/track/22O2Zdfj3jnJZDSzlDMAJp,0.73,0.789,10,-3.982,1,0.034,0.0269,0.0,0.129,0.106,107.981
41,Believers,"Alan Walker, Conor Maynard",Believers,74KEYV3bI7VYVw8rZbITEB,4bMLBGnjAGVFpjAfIkD0UY,58,2021-05-14,159078,False,https://open.spotify.com/track/4bMLBGnjAGVFpjAfIkD0UY,0.649,0.69,8,-5.384,0,0.0296,0.0247,0.0,0.161,0.593,104.04
42,That's What I Like - Alan Walker Remix,"Bruno Mars, Alan Walker",That's What I Like (Alan Walker Remix),6LD3J50OxLEQbAB8ahoj1S,1KtU0WCq472KzqCXgMOxkS,62,2017-04-20,195889,False,https://open.spotify.com/track/1KtU0WCq472KzqCXgMOxkS,0.692,0.896,1,-4.017,1,0.0502,0.0121,6.59e-05,0.199,0.798,134.056
43,Catch Me If You Can,"Alan Walker, Sorana",Walkerverse Pt. I & II,6kbiBMllsbGVYMAy8YJKs9,1NLATwwXcg0ff8PDY7xkYM,58,2022-11-25,151102,False,https://open.spotify.com/track/1NLATwwXcg0ff8PDY7xkYM,0.688,0.732,2,-4.78,0,0.035,0.00257,0.000155,0.255,0.44,147.06
44,World We Used To Know,"Alan Walker, Winona Oak",World Of Walker,3KrkQ77DF9OUB0aOzKFYOF,5I9Qa1LfGcQGCIC32lh9Ka,55,2021-11-26,161829,False,https://open.spotify.com/track/5I9Qa1LfGcQGCIC32lh9Ka,0.48,0.692,11,-5.324,0,0.0582,0.176,0.00011,0.221,0.465,85.343
45,Routine,"Alan Walker, David Whistle",Routine,4YWOoI3Fy2Mv2COZMiYN00,19TSNGmvdTtlxYn4YqYUMf,57,2016-11-30,166973,False,https://open.spotify.com/track/19TSNGmvdTtlxYn4YqYUMf,0.641,0.824,6,-3.706,0,0.0272,0.0624,0.0621,0.258,0.257,115.003
46,Extremes,"Alan Walker, Trevor Daniel",Extremes,7h1PPe6YeLHGSu9gLRzQLj,5nkkVqGi9YgFOwdbn4BYFM,56,2022-09-30,149508,True,https://open.spotify.com/track/5nkkVqGi9YgFOwdbn4BYFM,0.618,0.678,8,-6.307,0,0.0646,0.00361,0.0,0.0693,0.394,122.212
47,Are You Lonely,"Steve Aoki, Alan Walker, ISÁK",Neon Future IV,6iXzARQs7wdSYzhYJWvJKc,5a1Cm3iYkS0nWn9fTijOq4,58,2020-04-03,157333,False,https://open.spotify.com/track/5a1Cm3iYkS0nWn9fTijOq4,0.517,0.793,6,-5.851,0,0.0367,0.0214,0.00046,0.0892,0.176,90.06
48,Ghost,"Au/Ra, Alan Walker, Death Stranding: Timefall",Ghost,0ol5Chz853Na284gRXNVvJ,5TgS4dcUAU8EEb506d8wAT,57,2019-10-17,177630,False,https://open.spotify.com/track/5TgS4dcUAU8EEb506d8wAT,0.667,0.503,0,-8.217,0,0.0526,0.552,0.0,0.169,0.584,144.015
49,Faded - Tiesto's Northern Lights Remix,"Alan Walker, Tiësto",Faded (Remixes),1iyzvyJg2grVy8cMdRSL08,7MDobIiZKLbDDibHDA1fl8,57,2016-04-29,250280,False,https://open.spotify.com/track/7MDobIiZKLbDDibHDA1fl8,0.419,0.752,6,-5.605,1,0.0805,0.0238,0.0032,0.129,0.129,125.846
50,All Around The World (La La La) - Alan Walker Remix,"R3HAB, A Touch Of Class, Alan Walker",All Around The World (La La La) [Alan Walker Remix],77ePyl2cHKlMqKd1ciW2Ju,3zwqiYQQblStb1qHxge8g7,52,2022-12-02,125760,False,https://open.spotify.com/track/3zwqiYQQblStb1qHxge8g7,0.662,0.936,4,-3.161,0,0.128,0.0352,5.32e-06,0.397,0.451,125.018
0,Into You,Ariana Grande,Dangerous Woman,3pdKKSqqLVIKmRTGw0x2N7,63y6xWR4gXz7bnUGOk8iI6,72,2016-05-20,244453,False,https://open.spotify.com/track/63y6xWR4gXz7bnUGOk8iI6,0.623,0.734,9,-5.948,1,0.107,0.0162,1.75e-06,0.145,0.37,107.853
1,Dangerous Woman,Ariana Grande,Dangerous Woman,3pdKKSqqLVIKmRTGw0x2N7,6RUhbFEhrvGISaQ8u2j2JN,71,2016-05-20,235947,False,https://open.spotify.com/track/6RUhbFEhrvGISaQ8u2j2JN,0.664,0.602,4,-5.369,0,0.0412,0.0529,0.0,0.356,0.289,134.049
2,7 rings,Ariana Grande,"thank u, next",2fYhqwDWXjbpjaIJPEfKFw,6ocbgoVGwYJhOv1GgI9NsF,84,2019-02-08,178627,True,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,0.778,0.317,1,-10.732,0,0.334,0.592,0.0,0.0881,0.327,140.048
3,Side To Side,"Ariana Grande, Nicki Minaj",Dangerous Woman,3pdKKSqqLVIKmRTGw0x2N7,43bCmCI0nSgcT7QdMXY6LV,69,2016-05-20,226160,True,https://open.spotify.com/track/43bCmCI0nSgcT7QdMXY6LV,0.65,0.736,6,-5.84,0,0.229,0.0528,0.0,0.235,0.613,159.173
4,God is a woman,Ariana Grande,Sweetener,3tx8gQqWbGwqIGZHqDNrGe,5OCJzvD7sykQEKHH7qAC3C,78,2018-08-17,197547,True,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C,0.602,0.658,1,-5.934,1,0.0558,0.0233,6e-05,0.237,0.268,145.031
5,positions,Ariana Grande,Positions,3euz4vS7ezKGnNSwgyvKcd,35mvY5S1H3J2QZyna3TFe0,83,2020-10-30,172325,True,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0,0.737,0.802,0,-4.771,1,0.0878,0.468,0.0,0.0931,0.682,144.015
6,pov,Ariana Grande,Positions,3BSzygCIET0gzTTIs7iB3y,1bj8x3ERN9gSc2NfJIpc76,65,2020-10-30,201882,False,https://open.spotify.com/track/1bj8x3ERN9gSc2NfJIpc76,0.474,0.533,0,-5.648,0,0.0559,0.36,0.0,0.101,0.165,131.762
7,no tears left to cry,Ariana Grande,Sweetener,3tx8gQqWbGwqIGZHqDNrGe,2qT1uLXPVPzGgFOx4jtEuo,78,2018-08-17,205920,False,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo,0.699,0.713,9,-5.507,0,0.0594,0.04,3.11e-06,0.294,0.354,121.993
8,One Last Time,Ariana Grande,My Everything (Deluxe),6EVYTRG1drKdO8OnIQBeEj,7xoUc6faLbCqZO6fQEYprd,84,2014-08-25,197267,False,https://open.spotify.com/track/7xoUc6faLbCqZO6fQEYprd,0.628,0.593,8,-5.036,1,0.0323,0.093,1.65e-06,0.096,0.104,125.026
9,"thank u, next",Ariana Grande,"thank u, next",2fYhqwDWXjbpjaIJPEfKFw,3e9HZxeyfWwjeyPAMmWSSQ,81,2019-02-08,207320,True,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,0.717,0.653,1,-5.634,1,0.0658,0.229,0.0,0.101,0.412,106.966
10,34+35,Ariana Grande,Positions,3euz4vS7ezKGnNSwgyvKcd,6Im9k8u9iIzKMrmV7BWtlF,79,2020-10-30,173711,True,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF,0.83,0.585,0,-6.476,1,0.094,0.237,0.0,0.248,0.485,109.978
11,Love Me Harder,"Ariana Grande, The Weeknd",My Everything (Deluxe),6EVYTRG1drKdO8OnIQBeEj,5J4ZkQpzMUFojo1CtAZYpn,80,2014-08-25,236133,False,https://open.spotify.com/track/5J4ZkQpzMUFojo1CtAZYpn,0.472,0.714,1,-4.389,0,0.0334,0.00937,0.0,0.0764,0.24,98.992
12,Break Free,"Ariana Grande, Zedd",My Everything (Deluxe),6EVYTRG1drKdO8OnIQBeEj,12KUFSHFgT0XCoiSlvdQi4,77,2014-08-25,214840,False,https://open.spotify.com/track/12KUFSHFgT0XCoiSlvdQi4,0.687,0.702,7,-5.324,0,0.0455,0.0064,4.35e-05,0.204,0.284,129.956
13,Just Look Up (From Don’t Look Up),"Ariana Grande, Kid Cudi",Just Look Up (From Don’t Look Up),1geA7d12ed5LXsBns7ONB4,3QPBocWfIcOCdFFvmqn60F,63,2021-12-03,201668,True,https://open.spotify.com/track/3QPBocWfIcOCdFFvmqn60F,0.566,0.581,9,-5.181,1,0.043,0.216,0.0,0.0853,0.152,130.043
14,Save Your Tears (with Ariana Grande) (Remix),"The Weeknd, Ariana Grande",Save Your Tears (Remix),2fyOpT5c9kxR8zbDh6UtXh,37BZB0z9T8Xu7U3e65qxFy,82,2021-04-23,191014,False,https://open.spotify.com/track/37BZB0z9T8Xu7U3e65qxFy,0.65,0.825,0,-4.645,1,0.0325,0.0215,2.44e-05,0.0936,0.593,118.091
15,"break up with your girlfriend, i'm bored",Ariana Grande,"thank u, next",2fYhqwDWXjbpjaIJPEfKFw,4kV4N9D1iKVxx1KLvtTpjS,77,2019-02-08,190440,True,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS,0.726,0.554,5,-5.29,0,0.0917,0.0421,0.0,0.106,0.335,169.999
16,Problem,"Ariana Grande, Iggy Azalea",My Everything (Deluxe),6EVYTRG1drKdO8OnIQBeEj,7vS3Y0IKjde7Xg85LWIEdP,76,2014-08-25,193920,False,https://open.spotify.com/track/7vS3Y0IKjde7Xg85LWIEdP,0.66,0.805,1,-5.352,0,0.153,0.0192,8.83e-06,0.159,0.625,103.008
17,breathin,Ariana Grande,Sweetener,3tx8gQqWbGwqIGZHqDNrGe,4OafepJy2teCjYJbvFE60J,71,2018-08-17,198160,True,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J,0.568,0.656,8,-5.413,1,0.0433,0.0211,1.37e-05,0.213,0.364,100.049
18,motive (with Doja Cat),"Ariana Grande, Doja Cat",Positions,3euz4vS7ezKGnNSwgyvKcd,5GkQIP5mWPi4KZLLXeuFTT,77,2020-10-30,167990,True,https://open.spotify.com/track/5GkQIP5mWPi4KZLLXeuFTT,0.789,0.742,10,-5.664,0,0.0652,0.0681,0.0,0.166,0.661,116.965
19,The Way,"Ariana Grande, Mac Miller",Yours Truly,5xSvNPstcxHtR4ap2vvN8A,06EL94D0TA27Ik0Ke5usbj,69,2013-01-01,227027,False,https://open.spotify.com/track/06EL94D0TA27Ik0Ke5usbj,0.645,0.877,5,-3.208,0,0.113,0.294,0.0,0.0759,0.861,82.324
20,boyfriend (with Social House),"Ariana Grande, Social House",boyfriend,3zVB99XMdbP9HTVNg0GJwV,0Ryd8975WihbObpp5cPW1t,80,2019-08-02,186107,True,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t,0.4,0.795,10,-3.731,0,0.461,0.119,0.0,0.159,0.702,190.097
21,Let Me Love You,"Ariana Grande, Lil Wayne",Dangerous Woman,3pdKKSqqLVIKmRTGw0x2N7,49vZduMPCMnDDrl1WBxUDk,64,2016-05-20,223853,False,https://open.spotify.com/track/49vZduMPCMnDDrl1WBxUDk,0.527,0.435,2,-8.363,1,0.129,0.0295,0.0,0.243,0.0781,102.698
22,Everyday,"Ariana Grande, Future",Dangerous Woman,3pdKKSqqLVIKmRTGw0x2N7,4RJTTrZqPFWaWACVXHkvjw,65,2016-05-20,194840,True,https://open.spotify.com/track/4RJTTrZqPFWaWACVXHkvjw,0.637,0.733,7,-4.413,0,0.0563,0.0149,0.0,0.162,0.431,131.004
23,Stuck with U (with Justin Bieber),"Ariana Grande, Justin Bieber",Stuck with U,5mUdh6YWnUvf0MfklEk1oi,4HBZA5flZLE435QTztThqH,81,2020-05-08,228482,False,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,0.597,0.45,8,-6.658,1,0.0418,0.223,0.0,0.382,0.537,178.765
24,Bang Bang,"Jessie J, Ariana Grande, Nicki Minaj",Sweet Talker (Deluxe Version),2rDIivxBafNKpgRqlzIRSb,0puf9yIluy9W0vpMEUoAnN,79,2014-10-14,199387,False,https://open.spotify.com/track/0puf9yIluy9W0vpMEUoAnN,0.706,0.786,0,-3.417,0,0.091,0.26,0.0,0.38,0.751,150.028
25,just like magic,Ariana Grande,Positions,3BSzygCIET0gzTTIs7iB3y,7miR3W96BChuGCX8NZtz3a,59,2020-10-30,149900,False,https://open.spotify.com/track/7miR3W96BChuGCX8NZtz3a,0.69,0.605,8,-5.108,1,0.206,0.114,0.0,0.122,0.437,128.03
26,"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix","Ariana Grande, Doja Cat, Megan Thee Stallion",34+35 (Remix),11X2d5C6rFBFZZUOCJLPt9,3jjBPF4NDMCU51psU8JPpR,64,2021-01-15,182438,True,https://open.spotify.com/track/3jjBPF4NDMCU51psU8JPpR,0.88,0.662,0,-5.766,1,0.304,0.205,0.0,0.227,0.726,109.988
27,Be Alright,Ariana Grande,Dangerous Woman,5X7x18kW3mVIvnuNeedM6b,1MkFj1ThZZxjYMNkczx9mk,61,2016-05-20,179293,False,https://open.spotify.com/track/1MkFj1ThZZxjYMNkczx9mk,0.813,0.456,1,-7.667,0,0.0684,0.169,2.86e-06,0.105,0.587,108.801
28,needy,Ariana Grande,"thank u, next",2fYhqwDWXjbpjaIJPEfKFw,1TEL6MlSSVLSdhOSddidlJ,72,2019-02-08,171573,True,https://open.spotify.com/track/1TEL6MlSSVLSdhOSddidlJ,0.647,0.309,7,-7.948,0,0.0366,0.78,7.41e-06,0.202,0.195,87.045
29,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),"Ariana Grande, Miley Cyrus, Lana Del Rey",Charlie's Angels (Original Motion Picture Soundtrack),4NBuascXb3uK0mFUYuJ63f,6zegtH6XXd2PDPLvy1Y0n2,71,2019-11-01,190067,False,https://open.spotify.com/track/6zegtH6XXd2PDPLvy1Y0n2,0.644,0.755,1,-5.325,1,0.0448,0.00237,7.64e-06,0.0859,0.334,102.861
30,bad idea,Ariana Grande,"thank u, next",2fYhqwDWXjbpjaIJPEfKFw,5Il6Oe7lr5XM7A0cWbVQtr,67,2019-02-08,267107,False,https://open.spotify.com/track/5Il6Oe7lr5XM7A0cWbVQtr,0.847,0.579,1,-5.314,1,0.0719,0.0268,0.0545,0.102,0.569,137.998
31,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Rain On Me (with Ariana Grande),4TqgXMSSTwP3RCo3MMSR6t,24ySl2hOPGCDcxBxFIqWBu,73,2020-05-22,182200,False,https://open.spotify.com/track/24ySl2hOPGCDcxBxFIqWBu,0.672,0.855,9,-3.764,1,0.0397,0.021,0.0,0.323,0.646,123.056
32,Met Him Last Night (feat. Ariana Grande),"Demi Lovato, Ariana Grande",Dancing With The Devil…The Art of Starting Over,7LEb5SYZrXiB8NDj2oYvOd,0BI0hfbmqybnd3TezrDME3,59,2021-04-02,204632,True,https://open.spotify.com/track/0BI0hfbmqybnd3TezrDME3,0.538,0.512,4,-4.548,0,0.0262,0.22,0.0,0.101,0.12,144.978
33,nasty,Ariana Grande,Positions,3BSzygCIET0gzTTIs7iB3y,7wA4ZnoGI9E6ZcyTPXq9HP,57,2020-10-30,200733,False,https://open.spotify.com/track/7wA4ZnoGI9E6ZcyTPXq9HP,0.77,0.512,6,-6.575,0,0.121,0.0922,2.31e-05,0.198,0.53,127.883
34,It Was A… (Masked Christmas) (feat. Ariana Grande & Megan Thee Stallion),"Jimmy Fallon, Ariana Grande, Megan Thee Stallion",It Was A… (Masked Christmas),7LsTjhsTKJA0Rfwwx1ppXs,0vGVNj5Fmn4TU4foavNZG1,52,2021-12-07,180909,False,https://open.spotify.com/track/0vGVNj5Fmn4TU4foavNZG1,0.833,0.704,2,-3.074,1,0.0638,0.0689,0.0,0.0875,0.967,124.085
35,safety net (feat. Ty Dolla $ign),"Ariana Grande, Ty Dolla $ign",Positions,3BSzygCIET0gzTTIs7iB3y,6IHDsLAPM17ZS5uIe3P3He,57,2020-10-30,208457,False,https://open.spotify.com/track/6IHDsLAPM17ZS5uIe3P3He,0.552,0.596,1,-5.743,0,0.0405,0.0683,0.0,0.0976,0.094,161.881
36,imagine,Ariana Grande,"thank u, next",2fYhqwDWXjbpjaIJPEfKFw,39LmTF9RgyakzSYX8txrow,68,2019-02-08,212267,True,https://open.spotify.com/track/39LmTF9RgyakzSYX8txrow,0.729,0.475,8,-4.985,1,0.0364,0.378,0.0,0.12,0.371,62.52
37,Almost Is Never Enough,"Ariana Grande, Nathan Sykes",Yours Truly,5xSvNPstcxHtR4ap2vvN8A,63bo7NDoWdMFXufhsYOxwG,54,2013-01-01,327773,False,https://open.spotify.com/track/63bo7NDoWdMFXufhsYOxwG,0.323,0.327,2,-7.494,1,0.0411,0.824,0.0,0.101,0.335,81.329
38,bloodline,Ariana Grande,"thank u, next",2fYhqwDWXjbpjaIJPEfKFw,2hloaUoRonYssMuqLCBLTX,69,2019-02-08,216893,True,https://open.spotify.com/track/2hloaUoRonYssMuqLCBLTX,0.758,0.665,2,-5.188,0,0.0774,0.0815,0.000157,0.216,0.643,151.976
39,off the table (with The Weeknd),"Ariana Grande, The Weeknd",Positions,3BSzygCIET0gzTTIs7iB3y,0K2UmT0JOcEaLssWda2703,56,2020-10-30,239949,False,https://open.spotify.com/track/0K2UmT0JOcEaLssWda2703,0.555,0.523,0,-7.289,1,0.0666,0.513,0.0,0.402,0.389,100.57
40,Quit (feat. Ariana Grande),"Cashmere Cat, Ariana Grande",9,5HR24TLfeGpDT860C7qka9,4rwqrKdwlFWJ6LvPYaOtgn,65,2017-04-28,258188,True,https://open.spotify.com/track/4rwqrKdwlFWJ6LvPYaOtgn,0.44,0.413,0,-7.365,0,0.0407,0.105,3.4e-05,0.0997,0.141,86.911
41,everytime,Ariana Grande,Sweetener,3tx8gQqWbGwqIGZHqDNrGe,0WdR2AyLW1Drd3OUdwezM0,75,2018-08-17,172107,True,https://open.spotify.com/track/0WdR2AyLW1Drd3OUdwezM0,0.71,0.614,10,-6.757,0,0.0431,0.186,0.0,0.0974,0.658,148.152
42,test drive,Ariana Grande,Positions (Deluxe),74vajFwEwXJ61OW1DKSPEa,3eZYOQO4UzKrUDYDghtnFw,63,2021-02-19,122174,False,https://open.spotify.com/track/3eZYOQO4UzKrUDYDghtnFw,0.698,0.708,9,-4.943,0,0.0454,0.0251,0.0,0.124,0.322,115.036
43,Tattooed Heart,Ariana Grande,Yours Truly,5xSvNPstcxHtR4ap2vvN8A,5yxghrFKJbU7pcaUFEv1Sg,57,2013-01-01,194707,False,https://open.spotify.com/track/5yxghrFKJbU7pcaUFEv1Sg,0.536,0.521,7,-4.128,1,0.0274,0.41,0.0,0.142,0.314,72.06
44,sweetener,Ariana Grande,Sweetener,3tx8gQqWbGwqIGZHqDNrGe,70khXICDeTTxgYtw3EysKH,66,2018-08-17,208493,True,https://open.spotify.com/track/70khXICDeTTxgYtw3EysKH,0.721,0.459,4,-6.408,1,0.032,0.248,0.0,0.212,0.46,119.914
45,Baby I,Ariana Grande,Yours Truly,6czdbbMtGbAkZ6ud2OMTcg,6NmCCgnQcxKHPOAKgd9Nth,64,2013-01-01,197600,False,https://open.spotify.com/track/6NmCCgnQcxKHPOAKgd9Nth,0.724,0.796,1,-3.686,1,0.0328,0.0152,0.0,0.354,0.542,101.975
46,obvious,Ariana Grande,Positions,3BSzygCIET0gzTTIs7iB3y,3yXToXVFzYJklkDWpzeRXb,55,2020-10-30,146959,False,https://open.spotify.com/track/3yXToXVFzYJklkDWpzeRXb,0.702,0.623,0,-5.369,1,0.0582,0.0889,0.0,0.149,0.272,79.953
47,My Favorite Part,"Mac Miller, Ariana Grande",The Divine Feminine,6f6tko6NWoH00cyFOl4VYQ,66wkCYWlXzSTQAfnsPBptt,73,2016-09-16,216000,False,https://open.spotify.com/track/66wkCYWlXzSTQAfnsPBptt,0.861,0.33,6,-7.194,1,0.0526,0.627,1.93e-06,0.14,0.718,95.016
48,Honeymoon Avenue,Ariana Grande,Yours Truly,5xSvNPstcxHtR4ap2vvN8A,2ofOe2OaXFpZF5ETbsc7Qu,57,2013-01-01,339733,False,https://open.spotify.com/track/2ofOe2OaXFpZF5ETbsc7Qu,0.692,0.608,8,-5.233,0,0.041,0.218,0.0,0.348,0.449,125.012
49,Best Mistake,"Ariana Grande, Big Sean",My Everything (Deluxe),6EVYTRG1drKdO8OnIQBeEj,70yhaHLp9STtzI2Kzba6Tr,69,2014-08-25,233733,False,https://open.spotify.com/track/70yhaHLp9STtzI2Kzba6Tr,0.654,0.578,6,-6.897,1,0.449,0.546,0.0,0.112,0.233,143.867
50,in my head,Ariana Grande,"thank u, next",2fYhqwDWXjbpjaIJPEfKFw,4T652DlATVHe0jdLKaN3Bw,70,2019-02-08,222947,True,https://open.spotify.com/track/4T652DlATVHe0jdLKaN3Bw,0.662,0.6,0,-6.402,1,0.0703,0.173,0.000137,0.109,0.331,134.979
51,NASA,Ariana Grande,"thank u, next",2fYhqwDWXjbpjaIJPEfKFw,4uTvPEr01pjTbZgl7jcKBD,65,2019-02-08,182000,False,https://open.spotify.com/track/4uTvPEr01pjTbZgl7jcKBD,0.747,0.458,6,-6.891,1,0.303,0.451,0.0,0.252,0.47,75.029
52,Dance To This (feat. Ariana Grande),"Troye Sivan, Ariana Grande",Bloom,3MYJYd73u0SatCnRVvRJ3M,2NjO87HyT80fsgejd3PLYW,67,2018-08-31,231847,False,https://open.spotify.com/track/2NjO87HyT80fsgejd3PLYW,0.736,0.756,11,-7.099,1,0.047,0.00632,0.00577,0.106,0.712,117.016
53,shut up,Ariana Grande,Positions,3BSzygCIET0gzTTIs7iB3y,0egpmBxmeALIzcq2C1BOb7,48,2020-10-30,157710,False,https://open.spotify.com/track/0egpmBxmeALIzcq2C1BOb7,0.54,0.434,0,-5.229,1,0.0308,0.765,0.0,0.083,0.62,127.738
54,fake smile,Ariana Grande,"thank u, next",2fYhqwDWXjbpjaIJPEfKFw,3wFLWP0FcIqHK1wb1CPthQ,64,2019-02-08,208880,True,https://open.spotify.com/track/3wFLWP0FcIqHK1wb1CPthQ,0.45,0.619,9,-7.412,1,0.372,0.329,0.0,0.319,0.427,83.3
55,Just A Little Bit Of Your Heart,Ariana Grande,My Everything (Deluxe),6EVYTRG1drKdO8OnIQBeEj,5lvnGiTAH9BVlJLHc0DXZz,62,2014-08-25,232587,False,https://open.spotify.com/track/5lvnGiTAH9BVlJLHc0DXZz,0.439,0.322,9,-5.959,1,0.028,0.692,0.0,0.103,0.16,77.963
56,Bed (feat. Ariana Grande),"Nicki Minaj, Ariana Grande",Queen,2acDkDTWdNFie1HjcFa4Ny,3L4GsGLgxpHieVQH86H8bv,62,2018-08-10,189533,True,https://open.spotify.com/track/3L4GsGLgxpHieVQH86H8bv,0.757,0.73,7,-6.304,1,0.185,0.0342,5.87e-05,0.136,0.452,90.013
57,ghostin,Ariana Grande,"thank u, next",2fYhqwDWXjbpjaIJPEfKFw,2vdBo4ALPYbHRUPKgtE5iC,67,2019-02-08,271467,False,https://open.spotify.com/track/2vdBo4ALPYbHRUPKgtE5iC,0.287,0.364,9,-8.295,1,0.0306,0.418,1.8e-05,0.185,0.11,103.777
58,goodnight n go,Ariana Grande,Sweetener,3tx8gQqWbGwqIGZHqDNrGe,14kYOiFVPb7E7NfFbqhdln,69,2018-08-17,189507,True,https://open.spotify.com/track/14kYOiFVPb7E7NfFbqhdln,0.708,0.454,1,-7.07,1,0.0395,0.0217,0.0,0.073,0.24,110.963
59,my hair,Ariana Grande,Positions,3BSzygCIET0gzTTIs7iB3y,6STFK268EWdTPZeRNlAs1n,49,2020-10-30,158436,False,https://open.spotify.com/track/6STFK268EWdTPZeRNlAs1n,0.686,0.529,0,-6.841,1,0.0377,0.0812,1.1e-05,0.144,0.345,91.991
60,Knew Better / Forever Boy,Ariana Grande,Dangerous Woman,5X7x18kW3mVIvnuNeedM6b,1ywoy5kdf2LsG2019ClGjm,55,2016-05-20,299213,False,https://open.spotify.com/track/1ywoy5kdf2LsG2019ClGjm,0.484,0.381,6,-6.705,1,0.0711,0.235,3.6e-06,0.0998,0.372,106.65
61,R.E.M,Ariana Grande,Sweetener,3tx8gQqWbGwqIGZHqDNrGe,1xWH8zYtDeS9mW1JJG23VZ,64,2018-08-17,245667,True,https://open.spotify.com/track/1xWH8zYtDeS9mW1JJG23VZ,0.831,0.485,10,-6.677,0,0.15,0.375,1.47e-05,0.118,0.622,80.022
62,six thirty,Ariana Grande,Positions,3BSzygCIET0gzTTIs7iB3y,0ooey28NPvpBWZKwOob963,47,2020-10-30,183874,False,https://open.spotify.com/track/0ooey28NPvpBWZKwOob963,0.744,0.516,0,-7.179,1,0.0481,0.615,0.0,0.147,0.416,120.057
63,Why Try,Ariana Grande,My Everything (Deluxe),6EVYTRG1drKdO8OnIQBeEj,40fHWRL8bKcl5J4t4OKUiW,59,2014-08-25,211880,False,https://open.spotify.com/track/40fHWRL8bKcl5J4t4OKUiW,0.443,0.663,8,-5.946,0,0.0432,0.0494,0.0,0.153,0.331,159.856
64,Piano,Ariana Grande,Yours Truly,6czdbbMtGbAkZ6ud2OMTcg,1FSfCzJd8aSQ0nqTSbN4PO,54,2013-01-01,234427,False,https://open.spotify.com/track/1FSfCzJd8aSQ0nqTSbN4PO,0.738,0.804,1,-4.286,0,0.0815,0.164,0.0,0.826,0.725,120.017
65,MONOPOLY (with Victoria Monét),"Ariana Grande, Victoria Monét",MONOPOLY,0MbXjBEw6FrGtcglqEDHpb,6tsOcBnaKgzK22yEiqRh8P,62,2019-04-01,158587,True,https://open.spotify.com/track/6tsOcBnaKgzK22yEiqRh8P,0.892,0.507,0,-8.282,1,0.378,0.704,3.14e-05,0.109,0.695,143.96
66,love language,Ariana Grande,Positions,3BSzygCIET0gzTTIs7iB3y,7GQzqBLZyjL69pAIKLx7ap,48,2020-10-30,179861,False,https://open.spotify.com/track/7GQzqBLZyjL69pAIKLx7ap,0.694,0.566,10,-5.026,0,0.238,0.0626,0.0,0.0748,0.562,110.06
